,,,,,,0.000341255,4.939693168
Time - Plot 0,Amplitude - Plot 0,,,Time,Amplitude,,0.502626754
,,,0.000943,0.001853,4.6,4.628091114,
,,,0.000944,0.001854,4.64,4.629002884,
,,,0.000945,0.001855,4.64,4.629911986,
,,,0.000946,0.001856,4.64,4.630818429,
,,,0.000947,0.001857,4.64,4.631722219,
,,,0.000948,0.001858,4.64,4.632623364,
,,,0.000949,0.001859,4.6,4.633521873,
,,,0.00095,0.00186,4.64,4.634417752,
,,,0.000951,0.001861,4.64,4.63531101,
,,,0.000952,0.001862,4.64,4.636201655,
,,,0.000953,0.001863,4.64,4.637089693,
,,,0.000954,0.001864,4.64,4.637975133,
,,,0.000955,0.001865,4.64,4.638857982,
,,,0.000956,0.001866,4.64,4.639738248,
,,,0.000957,0.001867,4.64,4.640615938,
,,,0.000958,0.001868,4.64,4.641491059,
,,,0.000959,0.001869,4.64,4.64236362,
,,,0.00096,0.00187,4.64,4.643233628,
,,,0.000961,0.001871,4.64,4.644101091,
,,,0.000962,0.001872,4.64,4.644966015,
,,,0.000963,0.001873,4.64,4.645828408,
,,,0.000964,0.001874,4.64,4.646688277,
,,,0.000965,0.001875,4.64,4.647545631,
,,,0.000966,0.001876,4.64,4.648400476,
,,,0.000967,0.001877,4.68,4.64925282,
,,,0.000968,0.001878,4.64,4.650102669,
,,,0.000969,0.001879,4.64,4.650950032,
,,,0.00097,0.00188,4.68,4.651794916,
,,,0.000971,0.001881,4.64,4.652637327,
,,,0.000972,0.001882,4.64,4.653477273,
,,,0.000973,0.001883,4.64,4.654314762,
,,,0.000974,0.001884,4.64,4.6551498,
,,,0.000975,0.001885,4.64,4.655982395,
,,,0.000976,0.001886,4.68,4.656812553,
,,,0.000977,0.001887,4.68,4.657640282,
,,,0.000978,0.001888,4.64,4.65846559,
,,,0.000979,0.001889,4.68,4.659288482,
,,,0.00098,0.00189,4.64,4.660108967,
,,,0.000981,0.001891,4.64,4.66092705,
,,,0.000982,0.001892,4.64,4.66174274,
,,,0.000983,0.001893,4.64,4.662556044,
,,,0.000984,0.001894,4.64,4.663366967,
,,,0.000985,0.001895,4.64,4.664175518,
,,,0.000986,0.001896,4.68,4.664981702,
,,,0.000987,0.001897,4.64,4.665785528,
,,,0.000988,0.001898,4.68,4.666587002,
,,,0.000989,0.001899,4.68,4.66738613,
,,,0.00099,0.0019,4.64,4.668182921,
,,,0.000991,0.001901,4.64,4.668977379,
,,,0.000992,0.001902,4.68,4.669769514,
,,,0.000993,0.001903,4.68,4.67055933,
,,,0.000994,0.001904,4.68,4.671346835,
,,,0.000995,0.001905,4.64,4.672132036,
,,,0.000996,0.001906,4.68,4.672914939,
,,,0.000997,0.001907,4.68,4.673695552,
,,,0.000998,0.001908,4.68,4.67447388,
,,,0.000999,0.001909,4.68,4.675249931,
,,,0.001,0.00191,4.64,4.676023712,
,,,0.001001,0.001911,4.64,4.676795228,
,,,0.001002,0.001912,4.68,4.677564486,
,,,0.001003,0.001913,4.68,4.678331494,
,,,0.001004,0.001914,4.68,4.679096257,
,,,0.001005,0.001915,4.68,4.679858783,
,,,0.001006,0.001916,4.68,4.680619077,
,,,0.001007,0.001917,4.68,4.681377147,
,,,0.001008,0.001918,4.68,4.682132998,
,,,0.001009,0.001919,4.68,4.682886638,
,,,0.00101,0.00192,4.68,4.683638073,
,,,0.001011,0.001921,4.68,4.684387309,
,,,0.001012,0.001922,4.68,4.685134352,
,,,0.001013,0.001923,4.68,4.68587921,
,,,0.001014,0.001924,4.68,4.686621888,
,,,0.001015,0.001925,4.68,4.687362393,
,,,0.001016,0.001926,4.68,4.688100731,
,,,0.001017,0.001927,4.68,4.688836909,
,,,0.001018,0.001928,4.68,4.689570933,
,,,0.001019,0.001929,4.68,4.690302809,
,,,0.00102,0.00193,4.68,4.691032543,
,,,0.001021,0.001931,4.68,4.691760142,
,,,0.001022,0.001932,4.68,4.692485612,
,,,0.001023,0.001933,4.68,4.69320896,
,,,0.001024,0.001934,4.68,4.69393019,
,,,0.001025,0.001935,4.68,4.694649311,
,,,0.001026,0.001936,4.68,4.695366327,
,,,0.001027,0.001937,4.68,4.696081245,
,,,0.001028,0.001938,4.68,4.696794071,
,,,0.001029,0.001939,4.68,4.697504812,
,,,0.00103,0.00194,4.72,4.698213473,
,,,0.001031,0.001941,4.68,4.69892006,
,,,0.001032,0.001942,4.72,4.699624579,
,,,0.001033,0.001943,4.68,4.700327038,
,,,0.001034,0.001944,4.68,4.70102744,
,,,0.001035,0.001945,4.72,4.701725794,
,,,0.001036,0.001946,4.68,4.702422104,
,,,0.001037,0.001947,4.68,4.703116376,
,,,0.001038,0.001948,4.68,4.703808617,
,,,0.001039,0.001949,4.68,4.704498832,
,,,0.00104,0.00195,4.68,4.705187028,
,,,0.001041,0.001951,4.72,4.70587321,
,,,0.001042,0.001952,4.68,4.706557384,
,,,0.001043,0.001953,4.72,4.707239557,
,,,0.001044,0.001954,4.72,4.707919733,
,,,0.001045,0.001955,4.72,4.708597919,
,,,0.001046,0.001956,4.72,4.70927412,
,,,0.001047,0.001957,4.72,4.709948343,
,,,0.001048,0.001958,4.68,4.710620594,
,,,0.001049,0.001959,4.72,4.711290877,
,,,0.00105,0.00196,4.68,4.711959198,
,,,0.001051,0.001961,4.72,4.712625565,
,,,0.001052,0.001962,4.72,4.713289981,
,,,0.001053,0.001963,4.72,4.713952453,
,,,0.001054,0.001964,4.72,4.714612987,
,,,0.001055,0.001965,4.68,4.715271588,
,,,0.001056,0.001966,4.68,4.715928262,
,,,0.001057,0.001967,4.72,4.716583014,
,,,0.001058,0.001968,4.72,4.717235851,
,,,0.001059,0.001969,4.72,4.717886777,
,,,0.00106,0.00197,4.72,4.718535799,
,,,0.001061,0.001971,4.72,4.719182921,
,,,0.001062,0.001972,4.72,4.71982815,
,,,0.001063,0.001973,4.72,4.720471492,
,,,0.001064,0.001974,4.72,4.72111295,
,,,0.001065,0.001975,4.72,4.721752532,
,,,0.001066,0.001976,4.72,4.722390242,
,,,0.001067,0.001977,4.72,4.723026086,
,,,0.001068,0.001978,4.72,4.72366007,
,,,0.001069,0.001979,4.72,4.724292199,
,,,0.00107,0.00198,4.72,4.724922477,
,,,0.001071,0.001981,4.72,4.725550912,
,,,0.001072,0.001982,4.72,4.726177508,
,,,0.001073,0.001983,4.72,4.72680227,
,,,0.001074,0.001984,4.72,4.727425205,
,,,0.001075,0.001985,4.72,4.728046316,
,,,0.001076,0.001986,4.72,4.72866561,
,,,0.001077,0.001987,4.72,4.729283092,
,,,0.001078,0.001988,4.72,4.729898768,
,,,0.001079,0.001989,4.72,4.730512641,
,,,0.00108,0.00199,4.72,4.731124719,
,,,0.001081,0.001991,4.72,4.731735005,
,,,0.001082,0.001992,4.72,4.732343506,
,,,0.001083,0.001993,4.72,4.732950226,
,,,0.001084,0.001994,4.72,4.733555171,
,,,0.001085,0.001995,4.72,4.734158346,
,,,0.001086,0.001996,4.72,4.734759756,
,,,0.001087,0.001997,4.76,4.735359406,
,,,0.001088,0.001998,4.72,4.735957301,
,,,0.001089,0.001999,4.72,4.736553447,
,,,0.00109,0.002,4.76,4.737147849,
,,,0.001091,0.002001,4.72,4.737740511,
,,,0.001092,0.002002,4.76,4.73833144,
,,,0.001093,0.002003,4.72,4.738920639,
,,,0.001094,0.002004,4.72,4.739508114,
,,,0.001095,0.002005,4.72,4.74009387,
,,,0.001096,0.002006,4.76,4.740677912,
,,,0.001097,0.002007,4.76,4.741260245,
,,,0.001098,0.002008,4.76,4.741840874,
,,,0.001099,0.002009,4.76,4.742419805,
,,,0.0011,0.00201,4.76,4.742997041,
,,,0.001101,0.002011,4.76,4.743572588,
,,,0.001102,0.002012,4.76,4.744146451,
,,,0.001103,0.002013,4.72,4.744718635,
,,,0.001104,0.002014,4.76,4.745289145,
,,,0.001105,0.002015,4.76,4.745857985,
,,,0.001106,0.002016,4.76,4.746425161,
,,,0.001107,0.002017,4.72,4.746990677,
,,,0.001108,0.002018,4.72,4.747554539,
,,,0.001109,0.002019,4.76,4.74811675,
,,,0.00111,0.00202,4.76,4.748677317,
,,,0.001111,0.002021,4.76,4.749236243,
,,,0.001112,0.002022,4.72,4.749793534,
,,,0.001113,0.002023,4.72,4.750349194,
,,,0.001114,0.002024,4.76,4.750903229,
,,,0.001115,0.002025,4.76,4.751455642,
,,,0.001116,0.002026,4.76,4.752006438,
,,,0.001117,0.002027,4.76,4.752555624,
,,,0.001118,0.002028,4.72,4.753103202,
,,,0.001119,0.002029,4.76,4.753649177,
,,,0.00112,0.00203,4.76,4.754193556,
,,,0.001121,0.002031,4.76,4.754736341,
,,,0.001122,0.002032,4.76,4.755277538,
,,,0.001123,0.002033,4.76,4.755817152,
,,,0.001124,0.002034,4.76,4.756355187,
,,,0.001125,0.002035,4.76,4.756891647,
,,,0.001126,0.002036,4.76,4.757426537,
,,,0.001127,0.002037,4.72,4.757959863,
,,,0.001128,0.002038,4.76,4.758491628,
,,,0.001129,0.002039,4.8,4.759021837,
,,,0.00113,0.00204,4.76,4.759550494,
,,,0.001131,0.002041,4.76,4.760077605,
,,,0.001132,0.002042,4.76,4.760603173,
,,,0.001133,0.002043,4.76,4.761127203,
,,,0.001134,0.002044,4.76,4.7616497,
,,,0.001135,0.002045,4.76,4.762170669,
,,,0.001136,0.002046,4.76,4.762690112,
,,,0.001137,0.002047,4.76,4.763208036,
,,,0.001138,0.002048,4.76,4.763724445,
,,,0.001139,0.002049,4.76,4.764239342,
,,,0.00114,0.00205,4.76,4.764752733,
,,,0.001141,0.002051,4.76,4.765264621,
,,,0.001142,0.002052,4.76,4.765775012,
,,,0.001143,0.002053,4.76,4.766283909,
,,,0.001144,0.002054,4.76,4.766791317,
,,,0.001145,0.002055,4.76,4.76729724,
,,,0.001146,0.002056,4.76,4.767801683,
,,,0.001147,0.002057,4.76,4.768304651,
,,,0.001148,0.002058,4.76,4.768806146,
,,,0.001149,0.002059,4.8,4.769306174,
,,,0.00115,0.00206,4.76,4.769804738,
,,,0.001151,0.002061,4.76,4.770301844,
,,,0.001152,0.002062,4.76,4.770797496,
,,,0.001153,0.002063,4.76,4.771291697,
,,,0.001154,0.002064,4.76,4.771784452,
,,,0.001155,0.002065,4.76,4.772275765,
,,,0.001156,0.002066,4.76,4.77276564,
,,,0.001157,0.002067,4.76,4.773254083,
,,,0.001158,0.002068,4.76,4.773741095,
,,,0.001159,0.002069,4.76,4.774226683,
,,,0.00116,0.00207,4.76,4.77471085,
,,,0.001161,0.002071,4.76,4.775193601,
,,,0.001162,0.002072,4.8,4.775674938,
,,,0.001163,0.002073,4.8,4.776154868,
,,,0.001164,0.002074,4.8,4.776633393,
,,,0.001165,0.002075,4.8,4.777110517,
,,,0.001166,0.002076,4.76,4.777586246,
,,,0.001167,0.002077,4.8,4.778060583,
,,,0.001168,0.002078,4.76,4.778533532,
,,,0.001169,0.002079,4.76,4.779005096,
,,,0.00117,0.00208,4.8,4.779475281,
,,,0.001171,0.002081,4.8,4.779944091,
,,,0.001172,0.002082,4.76,4.780411528,
,,,0.001173,0.002083,4.76,4.780877598,
,,,0.001174,0.002084,4.8,4.781342304,
,,,0.001175,0.002085,4.8,4.78180565,
,,,0.001176,0.002086,4.76,4.78226764,
,,,0.001177,0.002087,4.8,4.782728279,
,,,0.001178,0.002088,4.76,4.78318757,
,,,0.001179,0.002089,4.8,4.783645516,
,,,0.00118,0.00209,4.76,4.784102123,
,,,0.001181,0.002091,4.8,4.784557394,
,,,0.001182,0.002092,4.76,4.785011332,
,,,0.001183,0.002093,4.8,4.785463943,
,,,0.001184,0.002094,4.76,4.785915229,
,,,0.001185,0.002095,4.8,4.786365194,
,,,0.001186,0.002096,4.8,4.786813843,
,,,0.001187,0.002097,4.8,4.787261179,
,,,0.001188,0.002098,4.8,4.787707206,
,,,0.001189,0.002099,4.76,4.788151928,
,,,0.00119,0.0021,4.8,4.788595349,
,,,0.001191,0.002101,4.8,4.789037472,
,,,0.001192,0.002102,4.8,4.789478302,
,,,0.001193,0.002103,4.8,4.789917841,
,,,0.001194,0.002104,4.8,4.790356095,
,,,0.001195,0.002105,4.8,4.790793066,
,,,0.001196,0.002106,4.8,4.791228759,
,,,0.001197,0.002107,4.8,4.791663176,
,,,0.001198,0.002108,4.8,4.792096323,
,,,0.001199,0.002109,4.8,4.792528202,
,,,0.0012,0.00211,4.8,4.792958817,
,,,0.001201,0.002111,4.8,4.793388173,
,,,0.001202,0.002112,4.76,4.793816272,
,,,0.001203,0.002113,4.8,4.794243118,
,,,0.001204,0.002114,4.8,4.794668716,
,,,0.001205,0.002115,4.8,4.795093068,
,,,0.001206,0.002116,4.8,4.795516178,
,,,0.001207,0.002117,4.8,4.795938051,
,,,0.001208,0.002118,4.8,4.796358689,
,,,0.001209,0.002119,4.8,4.796778096,
,,,0.00121,0.00212,4.8,4.797196276,
,,,0.001211,0.002121,4.8,4.797613232,
,,,0.001212,0.002122,4.8,4.798028968,
,,,0.001213,0.002123,4.8,4.798443488,
,,,0.001214,0.002124,4.8,4.798856795,
,,,0.001215,0.002125,4.8,4.799268892,
,,,0.001216,0.002126,4.8,4.799679784,
,,,0.001217,0.002127,4.8,4.800089473,
,,,0.001218,0.002128,4.8,4.800497964,
,,,0.001219,0.002129,4.8,4.800905259,
,,,0.00122,0.00213,4.8,4.801311363,
,,,0.001221,0.002131,4.8,4.801716278,
,,,0.001222,0.002132,4.8,4.802120009,
,,,0.001223,0.002133,4.8,4.802522558,
,,,0.001224,0.002134,4.8,4.802923929,
,,,0.001225,0.002135,4.8,4.803324126,
,,,0.001226,0.002136,4.8,4.803723151,
,,,0.001227,0.002137,4.8,4.80412101,
,,,0.001228,0.002138,4.84,4.804517704,
,,,0.001229,0.002139,4.8,4.804913237,
,,,0.00123,0.00214,4.8,4.805307613,
,,,0.001231,0.002141,4.8,4.805700835,
,,,0.001232,0.002142,4.8,4.806092906,
,,,0.001233,0.002143,4.8,4.80648383,
,,,0.001234,0.002144,4.8,4.80687361,
,,,0.001235,0.002145,4.8,4.80726225,
,,,0.001236,0.002146,4.8,4.807649753,
,,,0.001237,0.002147,4.84,4.808036121,
,,,0.001238,0.002148,4.84,4.808421359,
,,,0.001239,0.002149,4.8,4.80880547,
,,,0.00124,0.00215,4.8,4.809188457,
,,,0.001241,0.002151,4.8,4.809570324,
,,,0.001242,0.002152,4.8,4.809951072,
,,,0.001243,0.002153,4.84,4.810330707,
,,,0.001244,0.002154,4.8,4.810709231,
,,,0.001245,0.002155,4.8,4.811086648,
,,,0.001246,0.002156,4.8,4.81146296,
,,,0.001247,0.002157,4.8,4.811838171,
,,,0.001248,0.002158,4.8,4.812212284,
,,,0.001249,0.002159,4.84,4.812585302,
,,,0.00125,0.00216,4.8,4.812957229,
,,,0.001251,0.002161,4.8,4.813328068,
,,,0.001252,0.002162,4.8,4.813697821,
,,,0.001253,0.002163,4.8,4.814066493,
,,,0.001254,0.002164,4.8,4.814434085,
,,,0.001255,0.002165,4.8,4.814800603,
,,,0.001256,0.002166,4.8,4.815166047,
,,,0.001257,0.002167,4.8,4.815530423,
,,,0.001258,0.002168,4.84,4.815893732,
,,,0.001259,0.002169,4.8,4.816255978,
,,,0.00126,0.00217,4.8,4.816617164,
,,,0.001261,0.002171,4.84,4.816977294,
,,,0.001262,0.002172,4.84,4.817336369,
,,,0.001263,0.002173,4.8,4.817694394,
,,,0.001264,0.002174,4.84,4.818051372,
,,,0.001265,0.002175,4.84,4.818407304,
,,,0.001266,0.002176,4.84,4.818762196,
,,,0.001267,0.002177,4.84,4.819116049,
,,,0.001268,0.002178,4.8,4.819468866,
,,,0.001269,0.002179,4.8,4.819820651,
,,,0.00127,0.00218,4.84,4.820171407,
,,,0.001271,0.002181,4.84,4.820521136,
,,,0.001272,0.002182,4.84,4.820869842,
,,,0.001273,0.002183,4.84,4.821217528,
,,,0.001274,0.002184,4.84,4.821564196,
,,,0.001275,0.002185,4.84,4.82190985,
,,,0.001276,0.002186,4.84,4.822254493,
,,,0.001277,0.002187,4.84,4.822598127,
,,,0.001278,0.002188,4.8,4.822940756,
,,,0.001279,0.002189,4.84,4.823282382,
,,,0.00128,0.00219,4.84,4.823623008,
,,,0.001281,0.002191,4.84,4.823962638,
,,,0.001282,0.002192,4.8,4.824301274,
,,,0.001283,0.002193,4.8,4.824638919,
,,,0.001284,0.002194,4.8,4.824975576,
,,,0.001285,0.002195,4.84,4.825311248,
,,,0.001286,0.002196,4.84,4.825645938,
,,,0.001287,0.002197,4.84,4.825979648,
,,,0.001288,0.002198,4.84,4.826312383,
,,,0.001289,0.002199,4.88,4.826644143,
,,,0.00129,0.0022,4.8,4.826974933,
,,,0.001291,0.002201,4.8,4.827304754,
,,,0.001292,0.002202,4.84,4.827633611,
,,,0.001293,0.002203,4.84,4.827961506,
,,,0.001294,0.002204,4.84,4.828288441,
,,,0.001295,0.002205,4.84,4.828614419,
,,,0.001296,0.002206,4.84,4.828939443,
,,,0.001297,0.002207,4.84,4.829263517,
,,,0.001298,0.002208,4.8,4.829586642,
,,,0.001299,0.002209,4.84,4.829908822,
,,,0.0013,0.00221,4.84,4.830230059,
,,,0.001301,0.002211,4.84,4.830550356,
,,,0.001302,0.002212,4.84,4.830869716,
,,,0.001303,0.002213,4.84,4.831188141,
,,,0.001304,0.002214,4.84,4.831505635,
,,,0.001305,0.002215,4.84,4.831822199,
,,,0.001306,0.002216,4.84,4.832137838,
,,,0.001307,0.002217,4.84,4.832452552,
,,,0.001308,0.002218,4.84,4.832766346,
,,,0.001309,0.002219,4.84,4.833079222,
,,,0.00131,0.00222,4.84,4.833391182,
,,,0.001311,0.002221,4.84,4.833702229,
,,,0.001312,0.002222,4.84,4.834012367,
,,,0.001313,0.002223,4.84,4.834321596,
,,,0.001314,0.002224,4.84,4.834629921,
,,,0.001315,0.002225,4.84,4.834937344,
,,,0.001316,0.002226,4.84,4.835243867,
,,,0.001317,0.002227,4.84,4.835549493,
,,,0.001318,0.002228,4.84,4.835854225,
,,,0.001319,0.002229,4.8,4.836158066,
,,,0.00132,0.00223,4.84,4.836461017,
,,,0.001321,0.002231,4.84,4.836763082,
,,,0.001322,0.002232,4.84,4.837064263,
,,,0.001323,0.002233,4.84,4.837364562,
,,,0.001324,0.002234,4.84,4.837663983,
,,,0.001325,0.002235,4.88,4.837962528,
,,,0.001326,0.002236,4.88,4.838260199,
,,,0.001327,0.002237,4.8,4.838557,
,,,0.001328,0.002238,4.84,4.838852932,
,,,0.001329,0.002239,4.84,4.839147997,
,,,0.00133,0.00224,4.8,4.8394422,
,,,0.001331,0.002241,4.84,4.839735542,
,,,0.001332,0.002242,4.84,4.840028025,
,,,0.001333,0.002243,4.88,4.840319652,
,,,0.001334,0.002244,4.88,4.840610426,
,,,0.001335,0.002245,4.84,4.84090035,
,,,0.001336,0.002246,4.84,4.841189425,
,,,0.001337,0.002247,4.84,4.841477654,
,,,0.001338,0.002248,4.84,4.84176504,
,,,0.001339,0.002249,4.84,4.842051585,
,,,0.00134,0.00225,4.84,4.842337291,
,,,0.001341,0.002251,4.84,4.842622161,
,,,0.001342,0.002252,4.84,4.842906198,
,,,0.001343,0.002253,4.84,4.843189404,
,,,0.001344,0.002254,4.88,4.843471781,
,,,0.001345,0.002255,4.84,4.843753332,
,,,0.001346,0.002256,4.84,4.844034059,
,,,0.001347,0.002257,4.84,4.844313964,
,,,0.001348,0.002258,4.84,4.844593051,
,,,0.001349,0.002259,4.84,4.844871321,
,,,0.00135,0.00226,4.84,4.845148776,
,,,0.001351,0.002261,4.84,4.84542542,
,,,0.001352,0.002262,4.88,4.845701254,
,,,0.001353,0.002263,4.84,4.845976281,
,,,0.001354,0.002264,4.84,4.846250504,
,,,0.001355,0.002265,4.84,4.846523924,
,,,0.001356,0.002266,4.84,4.846796544,
,,,0.001357,0.002267,4.88,4.847068366,
,,,0.001358,0.002268,4.88,4.847339393,
,,,0.001359,0.002269,4.88,4.847609627,
,,,0.00136,0.00227,4.84,4.84787907,
,,,0.001361,0.002271,4.88,4.848147725,
,,,0.001362,0.002272,4.88,4.848415594,
,,,0.001363,0.002273,4.88,4.848682678,
,,,0.001364,0.002274,4.84,4.848948982,
,,,0.001365,0.002275,4.88,4.849214506,
,,,0.001366,0.002276,4.84,4.849479253,
,,,0.001367,0.002277,4.88,4.849743226,
,,,0.001368,0.002278,4.84,4.850006426,
,,,0.001369,0.002279,4.84,4.850268856,
,,,0.00137,0.00228,4.84,4.850530518,
,,,0.001371,0.002281,4.88,4.850791414,
,,,0.001372,0.002282,4.84,4.851051547,
,,,0.001373,0.002283,4.84,4.851310919,
,,,0.001374,0.002284,4.84,4.851569532,
,,,0.001375,0.002285,4.88,4.851827388,
,,,0.001376,0.002286,4.88,4.85208449,
,,,0.001377,0.002287,4.84,4.852340839,
,,,0.001378,0.002288,4.84,4.852596438,
,,,0.001379,0.002289,4.88,4.85285129,
,,,0.00138,0.00229,4.84,4.853105395,
,,,0.001381,0.002291,4.84,4.853358758,
,,,0.001382,0.002292,4.88,4.853611378,
,,,0.001383,0.002293,4.88,4.85386326,
,,,0.001384,0.002294,4.88,4.854114404,
,,,0.001385,0.002295,4.88,4.854364814,
,,,0.001386,0.002296,4.84,4.854614491,
,,,0.001387,0.002297,4.84,4.854863438,
,,,0.001388,0.002298,4.84,4.855111656,
,,,0.001389,0.002299,4.84,4.855359147,
,,,0.00139,0.0023,4.88,4.855605915,
,,,0.001391,0.002301,4.88,4.85585196,
,,,0.001392,0.002302,4.84,4.856097286,
,,,0.001393,0.002303,4.88,4.856341893,
,,,0.001394,0.002304,4.88,4.856585785,
,,,0.001395,0.002305,4.88,4.856828963,
,,,0.001396,0.002306,4.84,4.85707143,
,,,0.001397,0.002307,4.84,4.857313187,
,,,0.001398,0.002308,4.88,4.857554237,
,,,0.001399,0.002309,4.84,4.857794582,
,,,0.0014,0.00231,4.84,4.858034223,
,,,0.001401,0.002311,4.84,4.858273163,
,,,0.001402,0.002312,4.88,4.858511404,
,,,0.001403,0.002313,4.88,4.858748948,
,,,0.001404,0.002314,4.88,4.858985796,
,,,0.001405,0.002315,4.88,4.859221952,
,,,0.001406,0.002316,4.84,4.859457417,
,,,0.001407,0.002317,4.88,4.859692192,
,,,0.001408,0.002318,4.84,4.859926281,
,,,0.001409,0.002319,4.84,4.860159685,
,,,0.00141,0.00232,4.84,4.860392405,
,,,0.001411,0.002321,4.88,4.860624445,
,,,0.001412,0.002322,4.88,4.860855806,
,,,0.001413,0.002323,4.84,4.86108649,
,,,0.001414,0.002324,4.88,4.861316499,
,,,0.001415,0.002325,4.88,4.861545835,
,,,0.001416,0.002326,4.88,4.861774499,
,,,0.001417,0.002327,4.88,4.862002495,
,,,0.001418,0.002328,4.88,4.862229824,
,,,0.001419,0.002329,4.88,4.862456487,
,,,0.00142,0.00233,4.88,4.862682487,
,,,0.001421,0.002331,4.88,4.862907826,
,,,0.001422,0.002332,4.88,4.863132506,
,,,0.001423,0.002333,4.88,4.863356528,
,,,0.001424,0.002334,4.84,4.863579894,
,,,0.001425,0.002335,4.88,4.863802607,
,,,0.001426,0.002336,4.88,4.864024669,
,,,0.001427,0.002337,4.88,4.86424608,
,,,0.001428,0.002338,4.88,4.864466844,
,,,0.001429,0.002339,4.88,4.864686962,
,,,0.00143,0.00234,4.88,4.864906435,
,,,0.001431,0.002341,4.88,4.865125267,
,,,0.001432,0.002342,4.88,4.865343458,
,,,0.001433,0.002343,4.88,4.86556101,
,,,0.001434,0.002344,4.88,4.865777927,
,,,0.001435,0.002345,4.84,4.865994208,
,,,0.001436,0.002346,4.84,4.866209856,
,,,0.001437,0.002347,4.88,4.866424874,
,,,0.001438,0.002348,4.88,4.866639262,
,,,0.001439,0.002349,4.88,4.866853023,
,,,0.00144,0.00235,4.88,4.867066159,
,,,0.001441,0.002351,4.88,4.867278671,
,,,0.001442,0.002352,4.88,4.867490561,
,,,0.001443,0.002353,4.88,4.867701831,
,,,0.001444,0.002354,4.88,4.867912483,
,,,0.001445,0.002355,4.88,4.868122518,
,,,0.001446,0.002356,4.88,4.868331939,
,,,0.001447,0.002357,4.88,4.868540748,
,,,0.001448,0.002358,4.88,4.868748945,
,,,0.001449,0.002359,4.88,4.868956533,
,,,0.00145,0.00236,4.88,4.869163513,
,,,0.001451,0.002361,4.92,4.869369888,
,,,0.001452,0.002362,4.88,4.869575659,
,,,0.001453,0.002363,4.88,4.869780828,
,,,0.001454,0.002364,4.88,4.869985397,
,,,0.001455,0.002365,4.88,4.870189367,
,,,0.001456,0.002366,4.88,4.87039274,
,,,0.001457,0.002367,4.88,4.870595518,
,,,0.001458,0.002368,4.88,4.870797703,
,,,0.001459,0.002369,4.88,4.870999296,
,,,0.00146,0.00237,4.88,4.871200299,
,,,0.001461,0.002371,4.88,4.871400714,
,,,0.001462,0.002372,4.88,4.871600543,
,,,0.001463,0.002373,4.88,4.871799787,
,,,0.001464,0.002374,4.88,4.871998448,
,,,0.001465,0.002375,4.88,4.872196528,
,,,0.001466,0.002376,4.88,4.872394028,
,,,0.001467,0.002377,4.88,4.87259095,
,,,0.001468,0.002378,4.84,4.872787296,
,,,0.001469,0.002379,4.88,4.872983067,
,,,0.00147,0.00238,4.88,4.873178266,
,,,0.001471,0.002381,4.88,4.873372894,
,,,0.001472,0.002382,4.88,4.873566952,
,,,0.001473,0.002383,4.88,4.873760442,
,,,0.001474,0.002384,4.88,4.873953366,
,,,0.001475,0.002385,4.88,4.874145725,
,,,0.001476,0.002386,4.88,4.874337522,
,,,0.001477,0.002387,4.88,4.874528757,
,,,0.001478,0.002388,4.88,4.874719433,
,,,0.001479,0.002389,4.88,4.874909551,
,,,0.00148,0.00239,4.88,4.875099112,
,,,0.001481,0.002391,4.88,4.875288119,
,,,0.001482,0.002392,4.88,4.875476573,
,,,0.001483,0.002393,4.88,4.875664476,
,,,0.001484,0.002394,4.88,4.875851828,
,,,0.001485,0.002395,4.88,4.876038633,
,,,0.001486,0.002396,4.88,4.87622489,
,,,0.001487,0.002397,4.88,4.876410603,
,,,0.001488,0.002398,4.88,4.876595773,
,,,0.001489,0.002399,4.88,4.8767804,
,,,0.00149,0.0024,4.88,4.876964488,
,,,0.001491,0.002401,4.88,4.877148036,
,,,0.001492,0.002402,4.92,4.877331048,
,,,0.001493,0.002403,4.88,4.877513524,
,,,0.001494,0.002404,4.92,4.877695466,
,,,0.001495,0.002405,4.88,4.877876876,
,,,0.001496,0.002406,4.88,4.878057755,
,,,0.001497,0.002407,4.92,4.878238105,
,,,0.001498,0.002408,4.88,4.878417927,
,,,0.001499,0.002409,4.88,4.878597222,
,,,0.0015,0.00241,4.88,4.878775994,
,,,0.001501,0.002411,4.88,4.878954242,
,,,0.001502,0.002412,4.88,4.879131968,
,,,0.001503,0.002413,4.88,4.879309175,
,,,0.001504,0.002414,4.88,4.879485863,
,,,0.001505,0.002415,4.88,4.879662034,
,,,0.001506,0.002416,4.88,4.879837689,
,,,0.001507,0.002417,4.88,4.880012831,
,,,0.001508,0.002418,4.92,4.88018746,
,,,0.001509,0.002419,4.88,4.880361578,
,,,0.00151,0.00242,4.92,4.880535186,
,,,0.001511,0.002421,4.88,4.880708287,
,,,0.001512,0.002422,4.88,4.880880881,
,,,0.001513,0.002423,4.88,4.88105297,
,,,0.001514,0.002424,4.88,4.881224555,
,,,0.001515,0.002425,4.88,4.881395639,
,,,0.001516,0.002426,4.88,4.881566222,
,,,0.001517,0.002427,4.88,4.881736305,
,,,0.001518,0.002428,4.88,4.881905891,
,,,0.001519,0.002429,4.88,4.882074981,
,,,0.00152,0.00243,4.88,4.882243576,
,,,0.001521,0.002431,4.92,4.882411678,
,,,0.001522,0.002432,4.88,4.882579288,
,,,0.001523,0.002433,4.88,4.882746407,
